SK_ID_CURR,ext_source_3,ext_source_2,ext_source_1,days_birth,days_employed,pourcentage_jours_employes,region_rating_client_w_city,region_rating_client,name_income_type_working,days_last_phone_change,code_gender_m,code_gender_f,name_education_type_higher_education,days_id_publish,reg_city_not_work_city,name_education_type_secondary__secondary_special,flag_document_3,name_income_type_pensioner,flag_emp_phone,organization_type_xna,days_employed_anom,occupation_type_laborers,reg_city_not_live_city,emergencystate_mode_no,floorsmax_avg,days_registration,floorsmax_medi,floorsmax_mode,amt_goods_price,own_car_age,housetype_mode_block_of_flats,region_population_relative,name_housing_type_with_parents,def_30_cnt_social_circle,elevators_avg,wallsmaterial_mode_panel,elevators_medi,organization_type_selfemployed,live_city_not_work_city,def_60_cnt_social_circle,flag_work_phone,totalarea_mode,elevators_mode,name_contract_type,livingarea_avg,livingarea_medi,amt_credit,name_housing_type_house__apartment,flag_document_6,floorsmin_avg,occupation_type_lowskill_laborers,floorsmin_medi,livingarea_mode,name_family_status_single__not_married,floorsmin_mode,apartments_medi,apartments_avg,occupation_type_drivers,hour_appr_process_start,apartments_mode,flag_own_car,name_income_type_state_servant,years_build_avg,years_build_medi,name_family_status_married,organization_type_business_entity_type_3,years_build_mode,name_family_status_widow,basementarea_avg,fondkapremont_mode_reg_oper_account,occupation_type_accountants,cnt_children,basementarea_medi,occupation_type_core_staff,name_family_status_civil_marriage,occupation_type_managers,commonarea_avg,amt_req_credit_bureau_year,commonarea_medi,livingapartments_avg,organization_type_construction,livingapartments_medi,flag_phone,occupation_type_sales_staff,livingapartments_mode,basementarea_mode,entrances_medi,entrances_avg,name_housing_type_rented_apartment,commonarea_mode,entrances_mode,occupation_type_security_staff,organization_type_transport_type_3,landarea_medi,nonlivingarea_avg,pourcentage_revenu_rente,landarea_avg,nonlivingarea_medi,landarea_mode
326011,0.5971631093494884,0.6279237473707595,0.37835826206287665,0.309413754227734,0.8881755247878518,0.7882331540076307,0.5,0.5,0.0,0.8942218080149115,0.0,1.0,0.0,0.2589968042239822,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.7892752918287937,0.1667,0.1667,0.07182940516273849,0.07692307692307693,1.0,0.19626685867789193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0706,0.0,0.0,0.0897,0.0913,0.08811011235955055,1.0,0.0,0.2083,0.0,0.2083,0.0935,0.0,0.2083,0.0937,0.0928,0.0,0.2608695652173913,0.0945,1.0,0.0,0.7552,0.7585,1.0,1.0,0.7648,0.0,0.0763,0.0,0.0,0.05263157894736842,0.0758,0.0,0.0,0.0,0.0211,0.0,0.0208,0.0756,0.0,0.0761,1.0,1.0,0.0771,0.0746,0.2069,0.2069,0.0,0.019,0.2069,0.0,0.0,0.0487,0.0,0.20762076230534374,0.0481,0.0,0.0458
383119,0.480930265324398,0.06333649021058353,0.09569028786046989,0.39385569334836523,0.9474653863331844,0.9108080132571618,1.0,1.0,1.0,0.9370922646784716,0.0,1.0,0.0,0.6558288175628734,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.9946092736705577,0.1667,0.1667,0.2008978675645342,0.15384615384615385,0.0,0.28279653272037436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.23067191011235952,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.2608695652173913,0.084,1.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.05263157894736842,0.0758,0.0,0.0,1.0,0.0211,0.12,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.13352964016961008,0.0481,0.0031,0.0458
130752,0.5971631093494884,0.5511065310050307,0.32843692890162635,0.3036640360766629,0.9610875390799464,0.9257260366548495,0.5,0.5,0.0,0.9270736253494875,0.0,1.0,0.0,0.9477560094483812,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1667,0.913991569390402,0.1667,0.1667,0.04601571268237935,0.09890109890109891,1.0,0.123030269461907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,0.0,0.0,0.0701,0.0714,0.06593595505617977,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0937,0.0928,0.0,0.4782608695652174,0.0945,0.0,0.0,0.7552,0.7585,0.0,1.0,0.7648,0.0,0.1113,0.0,0.0,0.15789473684210525,0.1113,0.0,1.0,0.0,0.0211,0.08,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.1155,0.069,0.069,0.0,0.019,0.069,0.0,0.0,0.0503,0.0259,0.10424828330095692,0.0495,0.0264,0.0506
264474,0.6270735086641673,0.4406203437593628,0.5183177172283882,0.865163472378805,0.9079946404644931,0.8370868980106674,1.0,1.0,0.0,0.7479030754892824,0.0,1.0,0.0,0.35653744615812133,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1667,0.6011673151750974,0.1667,0.1667,0.13580246913580246,0.09890109890109891,0.0,0.14215292586335815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.16375280898876404,1.0,1.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.4782608695652174,0.084,0.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0211,0.08,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.08978091459877859,0.0481,0.0031,0.0458
307522,0.9143569241335632,0.31030619370401713,0.5183177172283882,0.4745772266065389,0.8480348369807951,0.7652220385011943,0.5,0.5,0.0,0.8942218080149115,0.0,1.0,0.0,0.33013755731554806,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.6808122568093385,0.1667,0.1667,0.09539842873176206,0.09890109890109891,0.0,0.3444293666398958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.12784157303370786,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.5217391304347826,0.084,0.0,0.0,0.7552,0.7585,0.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.10526315789473684,0.0758,0.0,1.0,0.0,0.0211,0.16,0.0208,0.0756,0.0,0.0761,1.0,1.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.07293177115973624,0.0481,0.0031,0.0458
433724,0.8251246298273309,0.8111953306849322,0.5183177172283882,0.6665727170236754,0.7877400625279143,0.7298999439136662,0.0,0.0,0.0,0.9263746505125816,0.0,1.0,1.0,0.6524940947617062,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4062,0.6340791180285343,0.3333,0.3333,0.05723905723905724,0.09890109890109891,1.0,0.4468553546207316,0.0,0.0,0.6,1.0,0.6,0.0,0.0,0.0,1.0,0.2567,0.5639,0.0,0.4678,0.395,0.07753707865168538,1.0,0.0,0.1042,0.0,0.1042,0.3299,0.0,0.0417,0.5735,0.568,0.0,0.8260869565217391,0.5725,0.0,0.0,0.8232,0.8256,1.0,1.0,0.8236,0.0,0.378,1.0,0.0,0.0,0.378,0.0,0.0,0.0,0.0871,0.08,0.0877,0.4631,0.0,0.4712,0.0,0.0,0.5005,0.2875,0.3103,0.3707,0.0,0.0,0.3103,0.0,0.0,0.2931,0.0,0.025897026651422517,0.2881,0.0,0.1883
137792,0.8282177766797684,0.5452980545526523,0.5183177172283882,0.4670800450958287,0.9097253238052703,0.8593546296774723,1.0,1.0,1.0,0.8711556383970177,0.0,1.0,0.0,0.6704182298179797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.6654507133592737,0.1667,0.1667,0.051627384960718295,0.09890109890109891,0.0,0.0832894846160237,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0688,0.0,1.0,0.0745,0.0749,0.05056179775280898,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.17391304347826086,0.084,0.0,0.0,0.7552,0.7585,1.0,1.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0211,0.12,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.04875021695564143,0.0481,0.0031,0.0458
288742,0.49281662598978504,0.7313324130915784,0.5183177172283882,0.4383878241262683,0.7882425189816883,0.6590879332512087,0.5,0.5,1.0,0.5372786579683131,0.0,1.0,0.0,0.767542031401973,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.9980544747081712,0.0417,0.0417,0.10213243546576879,0.09890109890109891,1.0,0.36143343764712393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0091,0.0093,0.11892134831460674,1.0,0.0,0.2083,0.0,0.2083,0.0095,0.0,0.2083,0.0125,0.0124,0.0,0.43478260869565216,0.0126,0.0,0.0,0.7552,0.7585,0.0,0.0,0.7648,1.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0211,0.2,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.069,0.069,0.0,0.019,0.069,0.0,0.0,0.0487,0.0,0.06233595878112773,0.0481,0.0,0.0458
218871,0.711925041781291,0.4661934021878175,0.5183177172283882,0.2434611048478016,0.9850379633765074,0.9688582339011197,0.5,0.5,0.0,0.7448741845293569,0.0,1.0,0.0,0.45532860914269835,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.9453631647211413,0.1667,0.1667,0.03479236812570145,0.09890109890109891,0.0,0.2604752277825473,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0688,0.0,1.0,0.0745,0.0749,0.033707865168539325,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.7391304347826086,0.084,0.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.05263157894736842,0.0758,0.0,0.0,0.0,0.0211,0.04,0.0208,0.0756,0.0,0.0761,1.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.07096366009737834,0.0481,0.0031,0.0458
248757,0.5027682004785203,0.7591152177384468,0.7528565467499683,0.8928410372040586,0.8894037516748549,0.8834823390309031,0.5,0.5,0.0,0.8874650512581547,1.0,0.0,1.0,0.28595248020008335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.9257457846952011,0.1667,0.1667,0.15824915824915822,0.07692307692307693,0.0,0.42184773879088316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.15730337078651685,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.43478260869565216,0.084,1.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,1.0,0.0211,0.12,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.05485891381961908,0.0481,0.0031,0.0458
195602,0.47107842838684205,0.5255752577564284,0.16047537185462515,0.03928974069898539,0.966726217061188,0.9001014215383359,1.0,1.0,0.0,0.7940354147250699,0.0,1.0,0.0,0.8831457551757677,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.8767428664072633,0.1667,0.1667,0.04713804713804713,0.09890109890109891,0.0,0.24563128305962503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.0551438202247191,1.0,0.0,0.2083,0.0,0.2083,0.0731,1.0,0.2083,0.0864,0.0876,0.0,0.30434782608695654,0.084,0.0,1.0,0.7552,0.7585,0.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,1.0,0.0,0.0,0.0211,0.2,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.062082725529311926,0.0481,0.0031,0.0458
384376,0.5971631093494884,0.8732725696156696,0.5183177172283882,0.7284667418263812,0.5356744082179545,0.4409303317055001,0.0,0.0,1.0,0.2518639328984157,1.0,0.0,1.0,0.49993052660830894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.625,0.5419909208819715,0.625,0.625,0.15824915824915822,0.2197802197802198,1.0,1.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.2406,0.2417,0.0,0.2767,0.2816,0.1773258426966292,1.0,0.0,0.2083,0.0,0.2083,0.2883,0.0,0.2083,0.281,0.2784,0.0,0.6086956521739131,0.2836,1.0,0.0,0.7552,0.7585,1.0,1.0,0.7648,0.0,0.0219,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.0211,0.04,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0227,0.1034,0.1034,0.0,0.019,0.1034,0.0,0.0,0.0,0.1056,0.05056537259522337,0.0,0.1078,0.0
332691,0.677880562879523,0.7447126224783464,0.514940677576295,0.21792559188275085,0.8493747208575257,0.6739834887287899,0.5,0.5,0.0,0.5684995340167753,0.0,1.0,1.0,0.440739196887592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.913991569390402,0.1667,0.1667,0.2514029180695847,0.09890109890109891,0.0,0.42979589576005983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.25816404494382017,1.0,0.0,0.2083,0.0,0.2083,0.0731,1.0,0.2083,0.0864,0.0876,0.0,0.3913043478260869,0.084,0.0,0.0,0.7552,0.7585,0.0,1.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,1.0,0.0211,0.08,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.12140061555728048,0.0481,0.0031,0.0458
250754,0.4496062272795158,0.6874474663344072,0.5183177172283882,0.31674182638105974,0.8474207235372935,0.7139196767146827,0.0,0.0,0.0,0.8958527493010252,1.0,0.0,0.0,0.39710990690565506,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.7061040856031129,0.3333,0.3333,0.03479236812570145,0.09890109890109891,1.0,0.6359910271677421,0.0,0.0,0.24,1.0,0.24,0.0,0.0,0.0,0.0,0.2288,0.2417,1.0,0.2322,0.2363,0.033707865168539325,1.0,0.0,0.375,0.0,0.375,0.2419,0.0,0.375,0.2259,0.2237,0.0,0.5217391304347826,0.2279,0.0,0.0,0.7756,0.7786,1.0,0.0,0.7844,0.0,0.1264,1.0,0.0,0.05263157894736842,0.1264,0.0,0.0,0.0,0.0841,0.0,0.0846,0.1816,0.0,0.1847,0.0,0.0,0.1983,0.1312,0.2069,0.2069,0.0,0.0848,0.2069,0.0,0.0,0.1058,0.0011,0.04253045287595511,0.104,0.0011,0.1064
247525,0.2607398330468527,0.8636060644839567,0.45983941221720015,0.7262119503945884,0.9079946404644931,0.8370868980106674,0.5,0.5,0.0,0.6968779123951538,1.0,0.0,0.0,0.5081283868278449,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,0.5534614137483788,0.3333,0.3333,0.06285072951739619,0.2967032967032967,1.0,0.25400869589299063,0.0,0.029411764705882353,0.24,1.0,0.24,0.0,0.0,0.0,0.0,0.2258,0.2417,0.0,0.2282,0.2323,0.07722247191011235,1.0,0.0,0.2083,0.0,0.2083,0.2378,0.0,0.2083,0.2248,0.2227,0.0,0.4782608695652174,0.2269,1.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.1565,0.0,0.0,0.0,0.1565,0.0,0.0,0.0,0.0211,0.12,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.1625,0.2069,0.2069,0.0,0.019,0.2069,0.0,0.0,0.0487,0.0,0.04553117170950174,0.0481,0.0,0.0458
231034,0.5308007225138552,0.7797834619366566,0.5183177172283882,0.7593573844419391,0.9079946404644931,0.8370868980106674,0.5,0.5,0.0,0.8431966449207828,0.0,1.0,0.0,0.38488258996804214,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1667,0.9560635538261998,0.1667,0.1667,0.05723905723905724,0.09890109890109891,0.0,0.06721316015397823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,1.0,0.0745,0.0749,0.056179775280898875,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.4782608695652174,0.084,0.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0211,0.08,0.0208,0.0756,0.0,0.0761,1.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.06516096474606747,0.0481,0.0031,0.0458
326174,0.8358562226938949,0.803958417629018,0.5183177172283882,0.5126832018038332,0.9071572130415364,0.8624097217150168,0.5,0.5,0.0,0.6463187325256291,0.0,1.0,1.0,0.9806863971099069,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.375,0.9876783398184177,0.375,0.375,0.12457912457912458,0.07692307692307693,1.0,0.1433576116757595,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0704,0.0806,1.0,0.0835,0.085,0.12359550561797752,1.0,0.0,0.25,0.0,0.25,0.087,0.0,0.25,0.0677,0.067,0.0,0.5652173913043478,0.0683,1.0,0.0,0.9864,0.9866,1.0,1.0,0.9869,0.0,0.0459,0.0,0.0,0.05263157894736842,0.0459,0.0,0.0,0.0,0.0178,0.08,0.0179,0.0538,0.0,0.0547,0.0,0.0,0.0588,0.0476,0.069,0.069,0.0,0.0179,0.069,0.0,0.0,0.0404,0.0076,0.09127309382696637,0.0398,0.0077,0.0407
345998,0.6191295048960958,0.35207132010471176,0.5183177172283882,0.6857948139797069,0.911567664135775,0.8894224615347209,0.5,0.5,1.0,0.5666356011183598,0.0,1.0,0.0,0.5612060580797554,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1667,0.9270428015564203,0.1667,0.1667,0.15824915824915822,0.18681318681318682,1.0,0.3928798914398072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0656,0.0,0.0,0.0635,0.0646,0.15730337078651685,1.0,0.0,0.2083,0.0,0.2083,0.0661,1.0,0.2083,0.0833,0.0825,0.0,0.4782608695652174,0.084,1.0,0.0,0.6804,0.6847,0.0,0.0,0.6929,0.0,0.0806,1.0,0.0,0.0,0.0806,0.0,0.0,0.0,0.0069,0.0,0.0069999999999999,0.0672,0.0,0.0684,0.0,0.0,0.0735,0.0836,0.1379,0.1379,0.0,0.0069999999999999,0.1379,0.0,0.0,0.0145,0.0,0.06437515286153918,0.0142,0.0,0.0146
142155,0.5971631093494884,0.7763832537333694,0.3188112398551587,0.18111612175873737,0.9184903974988834,0.81281428698655,0.5,0.5,1.0,0.6502795899347624,0.0,1.0,0.0,0.8592469084340697,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1667,0.8729328793774319,0.1667,0.1667,0.10213243546576879,0.09890109890109891,1.0,0.42979589576005983,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0874,0.0,0.0,0.0663,0.0675,0.12485393258426966,1.0,0.0,0.2083,0.0,0.2083,0.0691,1.0,0.2083,0.1249,0.1237,0.0,0.5217391304347826,0.1261,0.0,0.0,0.762,0.7652,0.0,0.0,0.7713,0.0,0.1296,1.0,0.0,0.05263157894736842,0.1296,0.0,0.0,0.0,0.0645,0.04,0.0649,0.1009,0.0,0.1026,0.0,0.0,0.1102,0.1345,0.2759,0.2759,0.0,0.0651,0.2759,0.0,0.0,0.0479,0.0,0.08632266935537929,0.0471,0.0,0.0482
222772,0.5770849130220977,0.8013648272036438,0.5183177172283882,0.21910935738444193,0.9335082626172398,0.8563495578712995,0.5,0.5,1.0,0.7590866728797763,0.0,1.0,1.0,0.8363206891760455,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.5651750972762646,0.3333,0.3333,0.159371492704826,0.01098901098901099,1.0,0.36143343764712393,0.0,0.0,0.04,1.0,0.04,1.0,0.0,0.0,1.0,0.0323,0.0403,0.0,0.0411,0.0418,0.16850449438202245,1.0,0.0,0.2083,0.0,0.2083,0.0428,0.0,0.2083,0.0375,0.0371,0.0,0.6956521739130435,0.0378,1.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0256,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.0211,0.0,0.0208,0.0756,0.0,0.0761,1.0,0.0,0.0771,0.0265,0.0345,0.0345,0.0,0.019,0.0345,0.0,0.0,0.0421,0.0,0.2859809043321348,0.0414,0.0,0.0423
374678,0.3081171276725957,0.8992398895525805,0.5183177172283882,0.7809470124013528,0.7421281822242072,0.7030541317773669,0.0,0.0,0.0,0.5952935694315005,0.0,1.0,1.0,0.6517993608447964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.375,0.526791504539559,0.3333,0.3333,0.10213243546576879,0.09890109890109891,1.0,1.0,0.0,0.0,0.24,1.0,0.24,0.0,0.0,0.0,0.0,0.1678,0.0806,0.0,0.2144,0.2172,0.10853932584269661,1.0,0.0,0.4167,0.0,0.375,0.093,0.0,0.375,0.2238,0.2278,0.0,0.7826086956521738,0.1029,0.0,1.0,0.6940000000000001,0.7048,1.0,0.0,0.706,0.0,0.1368,1.0,0.0,0.0,0.1406,0.0,0.0,0.0,0.0676,0.12,0.0708,0.1847,0.0,0.1838,1.0,0.0,0.09,0.0402,0.2069,0.2,0.0,0.0252,0.0345,0.0,0.0,0.0,0.0187,0.067480592212754,0.0,0.0,0.0
104361,0.6565853210507362,0.6483201542835844,0.5183177172283882,0.40569334836527626,0.9211701652523447,0.8680783842712024,0.5,0.5,0.0,0.7893755824790307,0.0,1.0,1.0,0.2609420591913296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.9126945525291829,0.1667,0.1667,0.08529741863075196,0.09890109890109891,1.0,0.26861724223877564,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0708,0.0,1.0,0.09,0.0916,0.08426966292134831,1.0,0.0,0.2083,0.0,0.2083,0.0937,0.0,0.2083,0.1041,0.1031,0.0,0.3913043478260869,0.105,0.0,0.0,0.6872,0.6914,0.0,0.0,0.6994,0.0,0.1125,0.0,0.0,0.05263157894736842,0.1125,1.0,0.0,0.0,0.0135,0.0,0.0136,0.0841,0.0,0.0855,0.0,0.0,0.0918,0.1168,0.2069,0.2069,0.0,0.0136,0.2069,0.0,0.0,0.0738,0.0,0.07540634872572573,0.0726,0.0,0.0742
407475,0.5971631093494884,0.2720260304513498,0.5183177172283882,0.334554678692221,0.9340665475658776,0.879287361406926,0.5,0.5,1.0,0.9480428704566636,0.0,1.0,1.0,0.972488536890371,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.9864218547341116,0.3333,0.3333,0.10774410774410774,0.09890109890109891,0.0,0.3928798914398072,0.0,0.0,0.08,1.0,0.08,1.0,0.0,0.0,0.0,0.1061,0.0806,0.0,0.1016,0.1035,0.10674157303370785,1.0,0.0,0.2083,0.0,0.2083,0.1059,0.0,0.2083,0.2894,0.2866,0.0,0.4782608695652174,0.292,0.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0134,0.0,0.0,0.05263157894736842,0.0134,0.0,0.0,1.0,0.0211,0.04,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0139,0.069,0.069,0.0,0.019,0.069,0.0,0.0,0.0181,0.0212,0.0945987636001864,0.0178,0.0216,0.0182
146380,0.7659057942567989,0.7311945756202388,0.5183177172283882,0.7395715896279594,0.9079946404644931,0.8370868980106674,0.5,0.5,0.0,0.8254892823858341,0.0,1.0,0.0,0.4339308045018757,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1667,0.5536235408560312,0.1667,0.1667,0.10213243546576879,0.09890109890109891,0.0,0.2604752277825473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.11892134831460674,1.0,1.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.34782608695652173,0.084,0.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0211,0.16,0.0208,0.0756,0.0,0.0761,1.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.12432035052383038,0.0481,0.0031,0.0458
189867,0.7339693330902674,0.4790646785344902,0.5183177172283882,0.7423900789177001,0.9079946404644931,0.8370868980106674,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.4947894956231763,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1667,0.7462305447470817,0.1667,0.1667,0.21436588103254767,0.09890109890109891,0.0,0.25632113877426677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.0745,0.0749,0.24017977528089887,1.0,0.0,0.2083,0.0,0.2083,0.0731,0.0,0.2083,0.0864,0.0876,0.0,0.6956521739130435,0.084,0.0,0.0,0.7552,0.7585,1.0,0.0,0.7648,0.0,0.0763,0.0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0211,0.0,0.0208,0.0756,0.0,0.0761,0.0,0.0,0.0771,0.0746,0.1379,0.1379,0.0,0.019,0.1379,0.0,0.0,0.0487,0.0036,0.18093289704505697,0.0481,0.0031,0.0458
